@relation test-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.MathExpression-Esin((A*0.0174532925))

@attribute lat_attr numeric
@attribute lon_attr numeric

@data
0.010989,-0.974797
0.015011,0.309842
0.011739,-0.993433
0.009444,-0.888969
-0.001938,0.957082
-0.001881,0.957461
-0.007101,-0.729279
0.013816,0.084678
-0.005986,-0.695446
0.013726,0.144108
-0.00709,-0.727176
0.01096,-0.973606
0.009719,-0.995373
-0.000306,0.983769
0.014068,-0.007374
-0.001906,0.95736
-0.002097,0.953138
0.01142,-0.957085
-0.002336,0.921253
0.015074,0.386486
0.01284,0.148327
-0.001938,0.956945
-0.001898,0.957234
0.014067,-0.023307
0.013602,0.057523
-0.001979,0.958033
-0.002092,0.953175
-0.001916,0.9569
0.000673,0.97719
0.010021,-0.996593
0.000959,0.979113
-0.001889,0.957531
-0.005054,-0.759779
0.011173,-0.997751
0.010958,-0.974505
-0.001699,0.946447
-0.002076,0.935086
-0.002259,0.944221
0.013686,0.064849
0.001101,0.974142
-0.002349,0.938595
0.015276,-0.453711
-0.007025,-0.72772
0.011819,-0.992748
0.011966,-0.985291
0.013675,0.083181
-0.003224,-0.613475
-0.001898,0.957234
-0.001271,0.93459
-0.00213,0.953022
-0.000731,0.914981
-0.001888,0.957385
0.013649,0.075099
0.013613,0.093898
0.011234,-0.96624
-0.001914,0.957471
-0.001935,0.957319
-0.002477,-0.573859
-0.001927,0.957858
-0.001982,0.957314
-0.00189,0.956925
0.014455,-0.057817
-0.001881,0.957461
-0.001271,0.93459
-0.001923,0.957259
-0.007101,-0.729279
-0.007553,-0.759176
-0.001885,0.957092
0.01058,-0.105022
-0.002083,0.955829
0.000975,0.979715
-0.00194,0.957345
0.013919,-0.023321
0.008718,-0.999991
-0.001581,0.87094
0.013614,-0.011344
-0.00237,0.937464
-0.007553,-0.759176
0.000939,0.979949
-0.002439,0.923331
0.010299,-0.998354
0.009449,-0.992979
-0.002114,0.952375
0.00972,-0.995198
-0.001898,0.957234
0.008596,-0.99659
0.007508,-0.983505
0.014012,-0.023536
0.009806,-0.977472
0.013818,0.086712
0.008178,-0.991366
-0.002477,-0.573859
0.009377,-0.992373
0.013285,0.024109
0.013793,0.07934
0.011588,-0.997973
-0.001906,0.95736
-0.001567,0.870854
0.013559,0.062438
-0.001898,0.957234
0.013748,0.103689
0.011814,-0.993242
0.010932,-0.999948
0.000118,0.98056
-0.002092,0.953296
0.000147,0.980212
0.013528,0.102715
-0.002101,0.953349
0.013515,0.057523
0.010933,-0.968425
0.011822,-0.947672
-0.005054,-0.759779
-0.001879,0.95688
-0.001899,0.957123
0.009457,-0.992211
0.008423,-0.997511
0.01139,-0.961319
0.012424,-0.840027
0.014382,0.603649
0.008703,-0.988547
-0.002128,0.937057
0.011274,-0.974073
0.013844,0.232087
0.007573,-0.983366
0.012116,-0.827767
-0.007553,-0.759176
-0.002097,0.953138
-0.008741,0.513225
0.010248,-0.980115
0.013855,-0.036257
-0.001898,0.957234
0.011365,-0.961419
0.011274,-0.974073
0.007598,-0.985919
0.011258,-0.965603
-0.006837,-0.734264
0.010623,-0.976733
0.000547,0.974229
-0.002419,0.923358
0.013678,0.082246
-0.002424,0.939657
0.009713,-0.879632
0.010269,-0.999807
0.013709,0.012207
-0.002105,0.953607
0.011679,-0.991523
-0.001657,0.965272
-0.002381,0.937434
0.01374,0.087847
0.010865,-0.999965
-0.002643,0.90502
0.011565,-0.989514
0.013169,0.036143
-0.00211,0.952937
0.010967,-0.995731
0.014382,0.603649
-0.002419,0.923358
-0.001904,0.956819
0.006341,-0.375076
-0.002427,0.923089
-0.00091,0.96697
0.000874,0.979159
-0.001879,0.957878
-0.002015,0.957153
0.013839,-0.036593
-0.001898,0.957234
-0.002643,0.90502
0.011634,-0.999204
0.010299,-0.998354
0.01132,-0.984802
-0.004826,-0.746476
0.000939,0.979949
0.000939,0.979949
0.013844,0.232087
-0.002265,0.922235
0.011418,-0.995892
0.010264,-0.906204
0.011015,-0.972956
0.014228,-0.102124
-0.007101,-0.729279
0.011709,-0.945411
0.013625,-0.004291
-0.001876,0.957183
0.000954,0.979276
-0.002355,0.937233
-0.006058,-0.708621
0.01132,-0.984802
0.008766,-0.99538
0.000993,0.979013
0.011176,-0.992411
0.01002,-0.981274
0.013835,0.104586
0.013661,-0.00139
0.013512,0.123023
0.001774,0.898488
0.013656,0.002407
0.013434,-0.073404
0.000147,0.980212
0.013847,0.095348
-0.001876,0.957183
0.011616,-0.954579
0.009487,-0.89034
0.009444,-0.889711
0.013703,0.087047
0.009617,-0.927778
0.012428,-0.969048
-0.002221,0.92214
0.008197,-0.991921
0.011493,-0.000017
-0.002419,0.923358
0.013654,0.093229
0.011389,-0.961197
-0.002108,0.952836
0.013794,0.106285
-0.006837,-0.734264
-0.001407,0.964842
0.011132,-0.969048
0.012922,0.323997
0.010023,-0.957953
0.00891,-0.999463
-0.002439,0.923002
-0.002355,0.937233
0.010209,-0.980471
0.013661,-0.002479
0.011598,-0.999354
0.010784,-0.993564
-0.007101,-0.729279
0.009763,-0.879374
0.011327,-0.984708
0.014636,0.908226
0.010897,-0.999991
0.013134,0.040145
0.010962,-0.070804
0.010299,-0.998354
0.012721,-0.946907
-0.001653,0.96481
0.011743,-0.839535
0.012458,-0.820661
0.010262,-0.984315
-0.001893,0.957314
-0.001906,0.956524
-0.001879,0.958238
-0.002216,0.922248
0.011546,-0.996622
0.01173,-0.948449
0.010986,-0.974975
-0.001888,0.957385
0.000907,0.979656
0.000147,0.980212
-0.002419,0.923358
-0.001898,0.957234
-0.006843,-0.692083
-0.002107,0.954428
0.010969,-0.974989
0.01167,-0.999575
0.013692,-0.013016
0.011303,-0.985096
0.013661,-0.002275
0.013817,0.085604
0.012856,0.156891
0.011176,-0.992411
-0.006843,-0.692083
-0.008677,-0.77945
0.01374,0.083538
-0.001916,0.9569
0.012071,0.179881
-0.00187,0.957259
-0.002419,0.923358
0.011322,-0.984752
0.012808,-0.027333
0.011777,-0.992926
-0.007101,-0.729279
-0.00194,0.957345
0.013527,-0.022919
0.01058,-0.105022
0.01177,-0.978837
0.009444,-0.889711
0.000547,0.974229
0.013863,-0.030287
0.011132,-0.969048
0.013734,0.075862
-0.001907,0.957239
0.013545,0.119607
0.015021,0.306109
0.008798,-0.990888
-0.002097,0.953291
0.013662,-0.001591
0.01125,-0.9648
0.014087,-0.053752
-0.002208,0.922214
0.009408,-0.890943
0.012232,0.196025
0.005508,-0.913753
0.01133,-0.962498
-0.007101,-0.729279
0.008256,-0.986942
0.01161,-0.970072
-0.001876,0.957087
0.010236,-0.994787
0.013524,0.075217
0.011769,-0.94628
0.006367,-0.372939
-0.001906,0.956524
0.000964,0.979265
0.014414,0.217949
0.010497,-0.972176
0.011061,-0.973115
0.011417,-0.960848
0.014382,0.603649
-0.002643,0.90502
0.005785,-0.987159
-0.002107,0.954428
0.008988,-0.999307
0.000656,0.977823
-0.0023,0.934869
-0.002407,0.923753
0.011541,0.037504
-0.007101,-0.729279
0.011394,-0.96127
0.011588,-0.997973
-0.003934,-0.625245
0.008337,-0.988712
0.012421,-0.969908
-0.002515,-0.599286
0.011757,-0.946047
0.013748,0.103689
0.011627,-0.948171
0.011915,-0.970677
0.010229,-0.980651
0.011417,-0.960848
-0.002124,0.953359
0.011374,-0.96108
-0.001677,0.842424
-0.001888,0.957385
0.006367,-0.372939
0.011664,-0.999227
0.0116,-0.993718
0.011394,-0.961217
0.011954,0.189992
0.013493,0.055155
0.01172,-0.993027
-0.002265,0.922235
0.011051,-0.972872
-0.000027,-0.782524
0.013723,0.068744
0.011082,-0.99903
0.009961,0.331717
0.014382,0.603649
0.014347,-0.074678
-0.001893,0.957314
0.012051,-0.982907
0.010972,-0.972796
0.007639,-0.986113
0.011132,-0.969048
0.009704,-0.982003
0.013935,-0.054572
0.011856,-0.029572
0.011761,-0.946193
-0.001879,0.958238
0.007598,-0.985919
0.013824,0.085444
0.013527,-0.022919
0.000978,0.979216
-0.001876,0.957183
-0.001879,0.957279
0.011756,-0.990738
-0.002092,0.953296
0.013663,-0.001464
0.009692,-0.882595
0.013688,0.150166
0.013644,-0.000586
0.011061,-0.973115
0.001097,0.988643
-0.008797,-0.780497
0.011666,-0.999192
0.013662,-0.003096
-0.001891,0.958278
0.000441,0.82082
0.014382,0.603649
0.008706,-1
0.011911,-0.999365
-0.001907,0.957239
0.011956,-0.053186
-0.001888,0.957385
-0.002105,0.953607
0.000321,0.938926
-0.001644,0.964792
-0.002101,0.953349
0.01153,-0.988987
-0.002597,0.903963
-0.007553,-0.759176
-0.000027,-0.782524
0.011787,-0.945239
0.011623,-0.954698
0.012128,-0.969608
0.009357,-0.99786
0.013857,0.082721
0.011756,-0.945933
-0.002419,0.923358
0.007729,-0.985653
0.009796,-0.879947
0.010968,-0.974513
-0.006359,-0.74302
0.014018,-0.055015
-0.001867,0.957737
-0.001592,0.871394
0.01205,-0.94257
0.009446,-0.994037
0.013626,-0.005778
0.011117,-0.966192
-0.002097,0.953138
-0.007101,-0.729279
-0.001938,0.957883
-0.001893,0.957314
0.008832,-0.998829
0.012138,-0.837356
0.008062,-0.991564
-0.006843,-0.692083
-0.002221,0.92214
-0.00237,0.937464
0.011761,-0.946193
0.000938,0.979523
0.015139,0.421368
0.008835,-0.994993
-0.001935,0.957319
-0.000731,0.914981
0.010258,-0.994925
0.013872,0.100973
0.011417,-0.960622
-0.001699,0.946447
0.010923,-0.848556
-0.001907,0.957239
0.011588,-0.997856
-0.001898,0.957234
0.011408,-0.960704
0.013778,0.092731
-0.001915,0.95689
-0.006843,-0.692083
0.009759,-0.99514
0.011412,0.244805
-0.001914,0.957692
0.011946,-0.97678
0.008657,-0.995603
0.008795,-0.990851
-0.002014,0.957787
0.0116,-0.993718
0.000341,0.970313
-0.007101,-0.729279
0.012451,-0.841369
0.010984,-0.996646
0.012021,-0.894053
0.009372,-0.997844
0.011569,-0.999957
-0.00189,0.956925
-0.001935,0.957319
0.011684,-0.99953
-0.000981,-0.87294
-0.002419,0.923358
-0.001653,0.96481
-0.001554,0.970292
0.008187,-0.99149
-0.002199,0.922295
-0.001271,0.93459
-0.004826,-0.746476
0.011799,-0.999364
0.013778,0.092731
0.013738,0.107042
-0.002416,0.938167
-0.00985,0.314291
0.013847,0.232926
0.009804,-0.877791
0.012069,-0.98412
0.010296,-0.99452
-0.006421,-0.81838
0.010299,-0.998354
0.010973,-0.974441
0.013147,0.037805
0.001684,0.995709
0.009918,-0.88027
0.014035,-0.916977
0.007593,-0.985233
0.013821,0.096059
-0.00318,-0.936038
-0.000027,-0.782524
0.013825,0.080873
0.011297,-0.964471
0.013772,0.087691
0.013702,0.095144
-0.002101,0.953349
-0.002371,0.937519
0.011777,-0.993448
0.010393,-0.977294
0.010961,-0.974505
-0.001934,0.957082
0.013748,0.103689
-0.006359,-0.74302
0.000434,0.971541
0.008839,-0.999784
0.009665,-0.882275
-0.001898,0.957234
0.013824,-0.035486
-0.002124,0.953359
0.005508,-0.913753
-0.001935,0.956442
-0.001887,0.957168
0.005506,-0.91365
-0.000908,0.867253
-0.002117,0.952815
-0.0019,0.957868
-0.002685,0.905687
0.010958,-0.974502
0.012437,-0.962603
0.005524,-0.915627
0.013516,-0.013346
-0.002015,0.957153
0.009037,-0.999948
-0.00237,0.937464
-0.002151,0.937099
0.011417,-0.960622
0.010497,-0.972176
0.005517,-0.914384
-0.002097,0.953138
-0.0019,0.958527
0.000808,0.978321
-0.001912,0.957908
0.009809,-0.939046
0.001088,0.988715
-0.002617,0.898265
-0.003684,-0.826562
0.008215,-0.986711
0.000147,0.980212
-0.002093,0.953769
-0.001891,0.956768
0.013741,0.103652
0.009313,-0.998048
0.014127,-0.057099
0.010506,-0.998079
-0.002208,0.922214
-0.002161,0.937294
-0.006122,-0.649246
0.007979,-0.986092
0.012073,-0.98253
0.000923,0.978996
-0.000903,0.967414
-0.002221,0.922397
-0.002208,0.922214
0.011216,-0.966596
0.014202,-0.02535
0.001084,0.988634
0.01007,-0.987527
0.01056,-0.976037
-0.00187,0.957752
-0.001907,0.957239
-0.000696,0.960847
0.011955,-0.933336
0.009796,-0.881658
0.000978,0.979216
-0.002643,0.90502
-0.00237,0.937464
-0.007553,-0.759176
0.013626,0.006935
0.001097,0.988576
-0.008797,-0.780497
0.011535,0.037579
0.01053,-0.121962
0.01053,-0.121962
0.011366,-0.96169
0.011567,0.006345
0.001633,0.974621
0.00994,-0.998237
-0.002161,0.937294
0.013792,0.082339
-0.001927,0.957858
-0.002649,0.905057
0.013853,-0.083819
0.011353,-0.960017
-0.005802,-0.752678
-0.000889,0.947796
0.008473,-0.987855
0.009313,-0.998048
-0.002105,0.953607
0.011653,-0.999223
-0.001653,0.96481
0.000147,0.980212
-0.001914,0.957692
-0.000731,0.914981
-0.002632,0.904723
0.01097,-0.973848
0.011255,-0.966684
0.011008,-0.968523
0.005826,-0.986997
-0.002097,0.953291
0.008795,-0.990851
-0.001592,0.871394
0.009638,-0.99865
-0.002654,0.904931
0.011992,-0.983694
0.012334,-0.998239
0.012888,0.327213
-0.002477,-0.573859
-0.001912,0.957908
0.01407,-0.035968
-0.002097,0.951803
0.011137,-0.966106
0.009767,-0.995156
-0.001928,0.956737
-0.006378,-0.701839
0.011789,-0.998729
-0.001914,0.957471
0.010924,-0.00077
0.010972,-0.974685
0.013658,-0.002458
0.009961,0.331717
-0.001965,0.956966
0.01177,-0.978837
0.01139,-0.961319
-0.00194,0.957345
-0.002463,0.926325
0.014382,0.603649
0.013773,0.092487
0.009713,-0.879632
-0.002128,0.937057
0.00105,0.988595
-0.001928,0.956737
0.009613,-0.927888
-0.006058,-0.708621
-0.007101,-0.729279
-0.001867,0.957737
0.008812,-0.989608
0.013539,-0.025811
0.013652,0.059857
0.009486,-0.993029
-0.002643,0.90502
0.009925,-0.992232
0.011174,-0.992931
-0.005802,-0.752678
0.013723,0.068744
-0.006843,-0.692083
-0.000465,-0.750385
-0.000465,-0.750385
-0.000853,-0.700181
0.011556,0.034527
0.011417,-0.960936
-0.002092,0.953296
-0.000912,0.967073
0.014008,-0.127828
0.014382,0.603649
-0.001935,0.957319
0.012334,-0.998239
-0.00219,0.923364
0.011907,-0.977159
-0.002439,0.923331
-0.001898,0.957234
-0.006974,-0.727745
0.011417,-0.960622
0.000424,0.81823
0.009771,-0.879092
0.005506,-0.91365
0.001774,0.898488
-0.001876,0.957087
-0.001906,0.95736
0.010251,-0.994386
0.009733,-0.879823
0.012812,-0.91508
-0.002303,0.932362
-0.002216,0.922626
-0.007101,-0.729279
-0.008719,-0.779875
-0.001971,0.956737
0.010933,-0.974626
0.013747,-0.015486
0.011756,-0.945933
0.012111,-0.981282
0.012458,-0.820661
0.013976,0.114788
-0.002131,0.937519
0.011381,-0.961346
-0.006976,-0.789097
-0.002092,0.953175
-0.002101,0.953
0.010462,-0.970385
-0.006962,-0.726223
0.000113,0.98023
0.008814,-0.989448
-0.001899,0.957123
-0.002161,0.937294
0.014382,0.603649
0.000939,0.979949
0.007582,-0.985319
-0.007791,0.465644
0.013649,0.075099
-0.001898,0.957234
-0.00189,0.956925
-0.001935,0.957319
-0.002096,0.953927
-0.001914,0.957692
-0.006905,-0.720655
0.011208,-0.966943
0.014289,-0.030986
0.012868,-0.840519
0.012868,-0.840519
0.013502,-0.035641
0.011272,-0.974152
0.008654,-0.995388
0.012884,-0.846054
0.013434,-0.073404
0.013669,-0.005333
-0.001881,0.957461
-0.001906,0.956524
0.01137,-0.999986
0.011274,-0.974073
0.01447,-0.065308
0.011539,0.0376
-0.006976,-0.789097
0.010892,-0.999994
-0.00212,0.953559
0.011756,-0.945933
0.012989,-0.994129
0.012449,-0.959341
0.011274,-0.974073
0.008814,-0.990981
0.014026,-0.038582
-0.001954,0.957208
0.013849,0.230248
-0.002368,0.937477
-0.001271,0.93459
0.013723,0.130073
0.010187,-0.98034
0.011106,-0.867505
-0.001887,0.957168
0.014105,-0.052051
-0.00237,0.937464
0.012353,0.132314
0.013703,0.087047
-0.006687,-0.734351
0.001083,0.988575
0.009628,-0.92664
0.013971,-0.114015
-0.002685,0.905687
0.011187,-0.967518
0.00884,-0.995038
-0.000731,0.914981
-0.006962,-0.726223
-0.002654,0.904931
0.011187,-0.96718
0.014582,0.869366
-0.001929,0.955737
0.013661,-0.001464
-0.002228,0.922686
-0.002288,0.935376
-0.001699,0.946447
-0.001889,0.956386
-0.001917,0.957037
0.009961,0.331717
-0.007696,0.471187
0.013658,-0.000341
0.013765,0.082019
0.000939,0.979949
-0.001889,0.957531
0.009666,-0.995456
0.013816,0.080813
-0.00189,0.956925
0.000962,0.979092
0.008638,-0.989412
-0.002101,0.953349
0.011174,-0.992931
0.011735,-0.949077
0.008805,-0.990633
0.00028,0.972735
0.013649,0.075099
0.011362,-0.960451
-0.0019,0.957868
0.000969,0.98043
0.011342,-0.115076
0.00107,0.988782
0.008473,-0.987855
0.01101,-0.973542
-0.001271,0.93459
0.011403,-0.9778
0.011738,-0.993665
-0.006843,-0.692083
0.011083,-0.005963
0.010199,-0.980404
-0.001899,0.956549
-0.005986,-0.695446
0.01354,-0.081607
-0.002323,0.930405
0.011281,-0.0656
-0.001935,0.957319
0.005849,-0.986871
-0.002361,0.949025
0.009727,-0.884557
-0.002059,0.959304
0.006166,-0.972974
0.010971,-0.973871
-0.002101,0.953349
0.011778,-0.993008
0.011051,-0.972714
-0.002097,0.953138
0.013751,0.096656
-0.002427,0.923089
-0.008797,-0.780497
0.001292,0.981403
-0.001643,0.965053
-0.001567,0.87106
-0.002042,0.948335
0.012177,-0.972508
-0.005054,-0.759779
-0.001954,0.957208
0.013529,0.13305
-0.002643,0.90502
-0.001671,-0.609938
0.009803,-0.993603
0.013553,0.100329
0.011555,-0.989257
0.011118,-0.997762
-0.002151,0.937099
0.010798,-0.84472
0.008161,-0.991086
0.013034,0.707292
0.011118,-0.997762
0.011965,-0.104877
0.000434,0.971541
0.00581,-0.987191
0.014083,-0.027001
-0.001917,0.957037
0.014559,0.617047
0.008092,-0.986344
0.011755,-0.94824
0.009619,-0.926673
0.01365,-0.008889
0.011926,-0.977052
-0.001961,0.957102
0.008283,-0.98882
0.011607,-0.955837
0.01019,-0.981013
0.011342,-0.115076
0.013751,0.096656
0.010759,-0.995415
-0.001592,0.871394
-0.005054,-0.759779
0.00973,-0.995346
0.000436,0.821309
0.013516,-0.013346
0.014491,-0.082294
0.0089,-0.999443
0.000321,0.938926
-0.001921,0.957461
0.012064,0.193373
0.01028,-0.904968
0.011205,-0.967052
0.010972,-0.974145
0.013789,0.0937
0.013723,0.068744
-0.001889,0.957531
0.011414,-0.960705
0.013674,0.08335
0.011455,-0.961596
0.013703,0.105165
0.005799,-0.987336
-0.001879,0.958238
0.009613,-0.926988
-0.002211,0.922275
0.011281,-0.0656
0.013764,0.088424
-0.001879,0.957878
0.001633,0.983442
-0.002368,0.937477
0.011778,-0.993211
-0.001914,0.957471
-0.001898,0.957234
0.011423,-0.962641
0.009091,-0.99999
0.011397,-0.961232
0.011678,-0.970754
0.013822,0.084293
-0.001914,0.957692
0.01407,-0.035968
-0.001916,0.9569
-0.006843,-0.692085
0.013818,0.084814
0.013823,0.084849
-0.001875,0.957077
-0.001271,0.93459
0.011688,-0.945974
0.014582,0.869366
0.014017,-0.042113
0.011494,0.023745
0.013793,0.07934
0.00866,-0.995585
0.000938,0.979523
-0.002643,0.90502
0.008023,-0.985584
-0.006962,-0.726223
-0.001923,0.957259
-0.002052,0.948257
0.011055,-0.995611
0.01333,0.14885
-0.001898,0.957234
0.010977,-0.974234
-0.006122,-0.649246
-0.00187,0.957259
-0.002256,0.943524
-0.002477,-0.573859
-0.006058,-0.708621
0.01138,-0.95926
0.011903,-0.970902
-0.007791,0.465644
0.012066,-0.983352
0.007586,-0.985758
0.011327,-0.963581
0.011685,-0.985443
0.008336,-0.98875
-0.006584,-0.744205
0.009478,-0.889616
0.009255,-0.988018
0.009719,-0.995373
-0.001899,0.956549
-0.001979,0.958033
0.009386,-0.888537
0.013991,-0.056901
0.008473,-0.987855
0.01404,0.169028
0.011203,-0.992366
-0.00237,0.937464
0.011877,-0.134596
-0.001935,0.957319
-0.002208,0.922214
0.014042,-0.01926
-0.003329,0.888265
0.000438,0.8209
-0.002277,0.922774
-0.008797,-0.780497
0.014296,-0.089341
-0.002117,0.953212
0.009631,-0.927667
0.010381,-0.999972
0.013792,0.082339
0.011306,-0.984838
0.011641,-0.999186
-0.007791,0.465644
0.00771,-0.985417
-0.001882,0.957802
0.013625,-0.004291
0.012308,-0.998569
0.013618,-0.008889
0.013734,0.155706
-0.000379,0.892397
0.014105,-0.052051
-0.006843,-0.692083
0.012997,0.283645
-0.007101,-0.729279
0.005785,-0.987159
0.013821,0.091233
0.010433,-0.078243
-0.001906,0.95736
0.012732,-0.947085
-0.000027,-0.782524
0.00871,-0.999999
0.015592,0.173758
0.013748,0.10289
0.01146,-0.988952
0.011145,-0.968533
-0.001938,0.956945
-0.007688,0.469211
-0.001881,0.957461
-0.004826,-0.746476
-0.002114,0.953122
0.011319,-0.061009
0.013775,0.087214
0.010694,-0.014697
-0.001898,0.957234
0.008122,-0.272856
0.013722,-0.007092
0.012421,-0.969338
0.011018,-0.974147
0.014382,0.603649
0.013747,0.106458
-0.001906,0.956524
-0.002365,0.937549
-0.001982,0.957314
-0.002439,0.923002
0.012843,0.146536
0.014411,0.609618
-0.007101,-0.729279
-0.0023,0.934869
-0.001916,0.9569
0.01046,-0.971737
-0.001965,0.956966
0.009379,-0.997853
0.014105,-0.052051
-0.002411,0.923438
0.014382,0.603649
0.000907,0.979656
0.014261,-0.027379
-0.001879,0.958238
0.013824,-0.035486
-0.004826,-0.746476
0.01235,0.1279
-0.00709,-0.727176
0.013746,0.077133
0.009796,-0.880792
0.014226,-0.103147
0.011231,-0.992294
0.00943,-0.296807
0.01133,-0.98408
0.013702,0.077131
-0.002124,0.953359
0.01117,-0.969138
-0.004826,-0.746476
0.007979,-0.986092
0.010677,-0.024174
-0.001899,0.957123
-0.001565,0.964525
-0.001912,0.957908
0.009303,-0.999984
-0.002372,0.937616
0.013748,0.103148
0.011999,-0.067825
0.009718,-0.988719
0.01508,0.501355
0.014022,-0.039203
0.013145,0.040757
0.01383,-0.031027
0.008632,-0.991042
0.008096,-0.311683
0.008795,-0.990851
-0.001924,0.956697
-0.001567,0.870854
-0.001893,0.957314
0.010293,-0.994782
0.013525,-0.004277
0.01133,0.257229
0.000676,0.97756
0.014448,0.607229
0.011493,-0.000017
0.013994,-0.031436
-0.00795,-0.753803
0.011645,0.216608
-0.007756,0.474721
0.014026,-0.038582
-0.00091,0.96697
0.013184,0.029476
0.01374,0.020206
0.012598,0.106952
0.009337,-0.985206
0.015859,0.396063
-0.007101,-0.729279
0.013668,-0.004428
0.000906,0.979959
0.011911,-0.999374
0.001083,0.988601
-0.006843,-0.692083
0.011401,-0.962396
-0.002097,0.953138
0.008822,-0.999773
-0.001927,0.957858
0.010509,-0.97217
0.009895,-0.998542
-0.001909,0.958576
-0.00024,0.983929
-0.002439,0.923331
0.015316,0.276733
0.009076,-0.907653
-0.00709,-0.727176
-0.002425,0.923726
0.013775,0.087214
-0.009197,-0.794546
0.010439,-0.044382
0.014397,0.606347
-0.001899,0.957123
0.013619,-0.054353
0.000945,0.979336
0.000906,0.979959
0.010747,0.402248
-0.001889,0.957531
0.013844,0.232087
-0.000917,0.967661
0.000118,0.98056
-0.00187,0.957259
-0.001914,0.957692
-0.001873,0.957244
-0.001928,0.956737
0.005508,-0.913892
0.013816,0.084678
0.000118,0.98056
-0.002259,0.944221
0.011328,-0.96335
-0.001561,0.871
0.013661,-0.002275
0.007556,-0.986226
-0.000731,0.914981
-0.002215,0.92214
0.01165,-0.999151
-0.001914,0.957692
-0.008741,0.513225
-0.001592,0.871394
-0.00237,0.937464
0.013748,0.103148
0.008795,-0.990851
0.013355,0.160217
-0.002101,0.927301
0.01058,-0.105022
0.009785,-0.881303
0.013662,-0.002555
0.013763,0.006663
0.010967,-0.974499
-0.001906,0.957163
-0.00121,0.868069
0.011297,-0.964471
0.000945,0.979336
0.013913,-0.027169
0.014382,0.603649
-0.002367,0.937555
0.01391,-0.140622
-0.001889,0.957531
-0.003934,-0.625245
0.010496,-0.851333
0.014382,0.603649
0.010085,-0.991994
-0.00985,0.314291
-0.002253,0.944284
-0.002092,0.953296
-0.001954,0.957208
-0.001898,0.957234
0.013846,0.230556
-0.002367,0.937555
0.011658,-0.99928
0.010633,-0.021388
0.009739,-0.882521
0.01178,-0.992486
0.009934,-0.881732
0.013788,0.18073
0.01236,-0.027324
0.013726,-0.037391
-0.001906,0.956524
0.009785,-0.881303
0.011418,-0.96159
0.011892,-0.999556
0.007704,-0.985678
-0.004826,-0.746476
-0.001889,0.957531
0.011654,0.216075
-0.00194,0.957345
0.013995,-0.05267
-0.001581,0.87094
0.012489,0.202905
0.014434,0.21459
-0.002364,0.937038
0.009934,-0.881732
0.000147,0.980212
-0.007101,-0.729279
-0.000731,0.914981
0.013734,0.076922
0.013713,0.142622
-0.001954,0.957208
-0.001879,0.958238
-0.001916,0.956432
-0.000903,0.967414
-0.001904,0.956819
0.011911,-0.999374
-0.002303,0.93537
0.013812,0.110319
0.008795,-0.990851
-0.001183,-0.624401
-0.002364,0.937038
0.013719,0.102004
0.010253,-0.977582
0.011319,-0.965006
-0.001912,0.957908
-0.001906,0.957163
0.009702,-0.995218
0.011157,-0.968371
0.014448,0.611364
-0.001914,0.957471
-0.002219,0.922248
0.014038,0.195885
-0.001893,0.957314
0.011852,-0.991567
-0.001978,0.957627
0.007209,-0.999148
0.008795,-0.990851
0.013773,0.08161
0.011409,0.295498
0.0117,-0.970227
0.013824,-0.035486
-0.006235,-0.759991
-0.007101,-0.729279
0.009934,-0.881732
0.010956,-0.974591
0.011105,-0.023246
-0.002102,0.953133
-0.002124,0.953359
0.009785,-0.881303
-0.003371,-0.60416
-0.001643,0.965053
-0.001889,0.956386
0.014448,0.146671
0.013995,-0.05267
0.012318,-0.996303
0.012395,0.111732
-0.001916,0.956432
0.011763,-0.946372
0.008753,-0.990417
-0.007083,-0.725334
-0.002107,0.952889
-0.002685,0.905687
0.012334,0.187314
-0.001652,0.96492
-0.008741,0.513225
0.013749,-0.023244
0.005284,-0.907478
0.01197,0.093674
0.013771,0.088483
0.014719,0.194685
-0.001914,0.957692
-0.007101,-0.729279
0.000441,0.82082
0.011385,-0.961319
0.013793,0.119912
0.011469,0.020284
-0.002052,0.948257
0.011605,-0.993892
0.01137,-0.999986
-0.002062,0.956498
0.011274,-0.974073
-0.002101,0.953349
0.013825,0.082944
0.011614,-0.955278
-0.007101,-0.729279
-0.002139,0.936977
-0.00194,0.957345
0.013127,0.160523
0.013622,0.02113
-0.004826,-0.746476
0.014382,0.603649
0.011315,-0.984872
-0.00194,0.957345
-0.000293,0.983678
0.014,-0.109216
-0.001271,0.93459
-0.001961,0.957102
-0.002227,0.92216
0.013676,-0.013302
-0.00237,0.937464
0.013855,-0.036257
0.000337,0.970342
-0.001961,0.957102
-0.001891,0.956768
0.010956,-0.974591
0.008717,-1
-0.002685,0.905687
0.008423,-0.997511
-0.009969,0.305016
0.015011,0.310155
-0.001887,0.957168
0.000118,0.98056
0.011059,-0.973561
-0.00189,0.956925
0.013825,0.080733
0.001084,0.988634
0.010519,-0.999718
0.010063,-0.992093
0.011544,0.038496
0.011376,-0.96329
-0.002119,0.952656
0.01028,-0.904968
0.01133,-0.98408
0.013819,0.168696
-0.007553,-0.759176
-0.001898,0.957234
0.010964,-0.974315
0.013746,0.077133
0.01244,0.160173
-0.001889,0.957531
0.013775,0.087214
-0.008741,0.513225
0.000118,0.98056
